# PING PONG measurements (in us)
# Executed at: 12309.794152
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   102        100 231.27    222    518        100  65.93     65     76          0      0      0      0
   103        100 232.35    221    603        100  69.93     65    436          0      0      0      0
   104        100 225.81    222    296        100  65.44     65     74          0      0      0      0
   105        100 228.11    222    508        100  65.98     65     77          0      0      0      0
   106        100 225.62    221    316        100   66.6     65    115          0      0      0      0
   107        100 225.27    221    289        100  66.18     65    123          0      0      0      0
   108        100  226.4    222    399        100  66.11     65     79          0      0      0      0
   109        100 230.52    222    433        100   68.7     65    269          0      0      0      0
   110        100 227.44    221    413        100  65.91     65     77          0      0      0      0
   111        100 226.56    222    370        100  66.03     65     76          0      0      0      0
   112        100 225.38    221    291        100  66.01     65     76          0      0      0      0
   113        100 226.09    222    310        100   66.1     65     76          0      0      0      0
   114        100 226.15    222    310        100   66.3     65    104          0      0      0      0
   115        100 237.09    222   1016        100  65.95     65     79          0      0      0      0
   116        100 235.74    222    571        100  68.97     65    179          0      0      0      0
   117        100 227.86    221    459        100  66.12     65     83          0      0      0      0
   118        100 229.78    221    632        100  66.03     65     78          0      0      0      0
   119        100  227.4    222    349        100  66.29     65     79          0      0      0      0
   120        100 225.89    221    308        100  66.25     65    119          0      0      0      0
   121        100 228.92    221    552        100  65.78     65     82          0      0      0      0
   122        100 230.24    221    599        100  66.28     65     78          0      0      0      0
   123        100 227.03    221    442        100  66.58     65    104          0      0      0      0
   124        100 233.01    222    547        100  68.25     65    265          0      0      0      0
   125        100 232.76    222    759        100  66.32     65     82          0      0      0      0
   126        100 226.51    221    314        100   67.1     65    130          0      0      0      0
   127        100 227.37    222    443        100  65.96     65     77          0      0      0      0
   128        100  226.7    221    376        100  65.76     65     75          0      0      0      0
   129        100 225.52    222    286        100  66.57     65    126          0      0      0      0
   130        100    232    222    726        100  66.86     65    145          0      0      0      0
   131        100 231.24    222    753        100  65.96     65     78          0      0      0      0
   132        100 230.47    222    700        100  66.75     65    129          0      0      0      0
   133        100 226.42    222    367        100  67.25     65    206          0      0      0      0
   134        100 226.93    222    360        100  65.75     65     76          0      0      0      0
   135        100 228.23    221    400        100  65.83     65     83          0      0      0      0
   136        100 224.87    221    313        100  65.65     65     78          0      0      0      0
   137        100 232.64    221    579        100  66.02     65     89          0      0      0      0
   138        100 227.12    221    422        100  66.08     65     76          0      0      0      0
   139        100 226.55    222    292        100  66.29     65     88          0      0      0      0
   140        100 263.38    221   2046        100  72.19     65    247          0      0      0      0
   141        100 226.13    221    339        100  66.87     65    159          0      0      0      0
   142        100  225.4    222    258        100  65.89     65     75          0      0      0      0
   143        100  230.1    222    627        100   66.1     65     83          0      0      0      0
   144        100 232.79    222    684        100  66.08     65     79          0      0      0      0
   145        100 228.75    221    664        100  65.77     65     83          0      0      0      0
   146        100 226.14    221    372        100  66.05     65     76          0      0      0      0
   147        100 228.28    221    529        100  65.99     65     78          0      0      0      0
   148        100 226.11    222    289        100  66.69     65    114          0      0      0      0
   149        100 229.94    221    707        100  65.56     65     76          0      0      0      0
   150        100 238.14    222    685        100  69.03     65    186          0      0      0      0
   151        100 227.46    222    428        100  66.87     65    169          0      0      0      0
   152        100 226.59    222    282        100  65.98     65     76          0      0      0      0
