# PING PONG measurements (in us) 
# Executed at: Wed Feb 02 15:15:47 2011
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   164        100    221    116    721        100    117     16    365        100     20      3    225
   165        100    227    116    728        100    120     16    484        100     20      3    149
   166        100    230    116    732        100    121     16    384        100     20      3    207
   167        100    230    116    590        100    122     16    387        100     23      3    377
   168        100    227    116    722        100    121     16    476        100     21      3    139
   169        100    224    116    611        100    117     16    332        100     20      3    177
   170        100    229    116    710        100    119     16    333        100     24      3    296
   171        100    228    116    721        100    116     16    344        100     21      3    291
   172        100    223    116    758        100    121     16    485        100     19      3    148
   173        100    231    116    509        100    122     16    475        100     22      3    140
   174        100    222    116    782        100    119     16    384        100     16      3    139
   175        100    232    116    737        100    124     15    718        100     25      3    346
   176        100    234    116    716        100    120     16    467        100     22      3    193
   177        100    228    116    743        100    119     16    335        100     19      3    141
   178        100    221    116    577        100    120     16    390        100     19      3    149
   179        100    228    116    879        100    118     16    340        100     21      3    151
   180        100    226    116    549        100    120     16    332        100     22      3    292
   181        100    232    116    582        100    126     15    491        100     23      3    304
   182        100    220    116    714        100    119     16    333        100     19      3    237
   183        100    227    116    555        100    120     16    336        100     20      3    142
   184        100    230    116    587        100    124     16    435        100     21      3    188
   185        100    224    116    680        100    121     16    468        100     18      3    185
   186        100    231    116    763        100    116     16    337        100     24      3    297
   187        100    234    116    809        100    119     16    340        100     24      3    339
   188        100    242    116   1034        100    121     16    490        100     28      3    820
   189        100    220    116    578        100    124     16    478        100     19      3    220
   190        100    242    116   2798        100    140     16   2258        100     20      3    262
   191        100    237    116    919        100    127     16    486        100     20      3    151
   192        100    233    116   1004        100    118     16    333        100     21      3    193
   193        100    225    116    538        100    122     16    477        100     20      3    140
   194        100    227    116   1037        100    123     16    397        100     20      3    291
   195        100    226    116    744        100    123     16    548        100     19      3    165
   196        100    229    116    571        100    116     16    332        100     23      3    162
   197        100    231    116    789        100    119     16    346        100     27      3    575
   198        100    227    116    610        100    117     16    332        100     22      3    293
   199        100    223    116    659        100    119     16    396        100     19      3    221
   200        100    231    116    565        100    120     16    336        100     23      3    287
   201        100    222    116    645        100    120     16    405        100     18      3    153
   202        100    232    116    816        100    116     16    341        100     22      3    141
   203        100    225    116    700        100    119     16    333        100     21      3    141
   204        100    231    116    815        100    119     16    357        100     19      3    139
   205        100    238    116   1106        100    116      5    354        100     24      3    475
   206        100    224    116    624        100    116     16    338        100     19      3    140
   207        100    230    116    652        100    117     16    342        100     24      3    315
   208        100    306    116   4324        100    121     16    376        100     87      3   4004
   209        100    301    116   1223        100    135     16    521        100     51      3    866
   210        100    270    116    962        100    129     16    543        100     30      3    291
   211        100    285    116   1088        100    131     16    434        100     42      3    490
   212        100    281    116    753        100    130     16    457        100     33      3    307
   213        100    308    116    931        100    132     16    532        100     37      3    321
   214        100    311    116   1091        100    141     16    489        100     34      3    280
   215        100    465    116   9543        100    127     16    424        100     50      3   1693
   216        100    876    116  15445        100    134     16    464        100    199      3   6903
   217        100    362    116   5438        100    132     17    436        100     75      3   4370
   218        100    300    116   1305        100    129     16    451        100     50      3    931
   219        100    213    116   1007        100    105      4    437        100     37      3    754
