# PING PONG measurements (in us) 
# Executed at: Wed Feb 02 15:16:27 2011
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   148        100    162    140    299        100    108      6    169        100     20      5     87
   149        100    162    141    332        100    108      6    176        100     20      5    180
   150        100    166    141    483        100    111      6    392        100     19      4     82
   151        100    161    141    376        100    108      6    156        100     17      5     69
   152        100    171    141    600        100    114      6    376        100     21      5    295
   153        100    164    141    616        100    112      6    372        100     18      4     69
   154        100    166    141    738        100    112      6    391        100     19      5    166
   155        100    168    141    610        100    111      6    348        100     20      4    149
   156        100    166    141    650        100    113      6    401        100     19      4    168
   157        100    164    141    630        100    110      6    300        100     19      4     69
   158        100    175    141   1050        100    120      6   1034        100     19      4     80
   159        100    168    141    605        100    114      6    408        100     18      4     86
   160        100    166    141    800        100    108      6    359        100     20      4    146
   161        100    165    141    779        100    109      6    419        100     19      5     81
   162        100    165    141    581        100    111      6    343        100     19      4     81
   163        100    164    140    607        100    110      6    362        100     20      4    181
   164        100    169    141    789        100    111      6    294        100     20      5    249
   165        100    169    140    708        100    111      6    436        100     19      4     81
   166        100    168    140    645        100    113      6    381        100     21      4    194
   167        100    161    125    612        100    106      5    364        100     19      4     69
   168        100    147    125    573        100     99      5    315        100     16      4     72
   169        100    148    125    555        100     98      5    344        100     17      4    122
   170        100    147    125    529        100     96      5    230        100     17      4    159
   171        100    155    125    677        100    104      5    435        100     16      4     61
   172        100    149    125    679        100     97      5    264        100     17      4     82
   173        100    148    125    623        100     98      5    352        100     18      4    172
   174        100    147    125    548        100     98      5    228        100     16      4     73
   175        100    148    125    632        100    101      5    383        100     16      4     62
   176        100    157    125   1189        100    105      5    913        100     20      4    363
   177        100    147    125    621        100     99      5    323        100     16      4     72
   178        100    148    125    590        100     98      5    333        100     18      4    133
   179        100    150    125    597        100    103      5    582        100     16      4     73
   180        100    188    125   4282        100     99      5    355        100     17      4     72
   181        100    151    125    609        100     99      5    332        100     17      4    120
   182        100    154    125    972        100    107      5    958        100     16      4     62
   183        100    152    125    648        100    102      5    520        100     17      4     63
   184        100    148    125    599        100    101      5    334        100     16      4     85
   185        100    152    125    557        100    100      5    408        100     17      4     75
   186        100    149    125    588        100    100      5    330        100     16      4     64
   187        100    149    125    710        100     98      5    327        100     17      4     93
   188        100    146    125    553        100     99      5    321        100     16      4     61
   189        100    151    125    501        100    102      5    473        100     17      4     76
   190        100    147    125    591        100     98      5    356        100     17      4     67
   191        100    146    125    480        100     96      5    175        100     17      4    130
   192        100    160    125    808        100    107      5    551        100     18      4     81
   193        100    164    141    570        100    106      6    210        100     19      5    104
   194        100    164    140    541        100    109      6    213        100     20      4    269
   195        100    164    141    618        100    113      6    346        100     17      4     81
   196        100    164    141    595        100    113      6    345        100     18      4     69
   197        100    165    140    614        100    110      6    303        100     18      4     82
   198        100    165    141    640        100    108      6    380        100     19      4    160
   199        100    172    141   1082        100    118      6    745        100     18      4     69
   200        100    166    140    605        100    109      6    362        100     19      4     84
   201        100    169    140    737        100    108      6    345        100     19      4    133
   202        100    166    141    679        100    112      6    407        100     18      4     69
   203        100    163    140    604        100    110      6    290        100     18      4     81
   204        100    166    140    592        100    111      6    341        100     19      4     69
   205        100    164    140    592        100    113      6    357        100     17      4     80
   206        100    165    141    614        100    111      6    356        100     19      4     81
   207        100    166    140    751        100    113      6    336        100     18      4     69
   208        100    164    140    669        100    110      6    307        100     20      5    142
   209        100    167    140    615        100    112      6    385        100     19      4    126
   210        100    166    141    609        100    113      6    355        100     18      4     69
