# PING PONG measurements (in us)
# Executed at: 13777.798443
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   237        100 149.48    146    181        100 114.62    112    146          0      0      0      0
   238        100 153.28    146    500        100 117.66    112    461          0      0      0      0
   239        100 149.87    146    200        100 114.62    112    134          0      0      0      0
   240        100 151.74    124    225        100  58.36     38    190          0      0      0      0
   241        100 150.13    146    201        100  41.16     40     56          0      0      0      0
   242        100 148.33    146    187        100  40.99     40     54          0      0      0      0
   243        100 149.18    135    189        100  45.82     37    128          0      0      0      0
   244        100 148.23    122    220        100   44.4     37    113          0      0      0      0
   245        100 148.33    123    203        100  46.61     38    167          0      0      0      0
   246        100  149.7    146    249        100 114.09    112    134          0      0      0      0
   247        100 148.98    123    188        100 112.28     38    154          0      0      0      0
   248        100 150.72    146    369        100  116.4    112    334          0      0      0      0
   249        100 149.31    146    184        100 115.22    112    149          0      0      0      0
   250        100 148.22    124    226        100  42.73     38    122          0      0      0      0
   251        100 153.57    146    409        100  63.14     40    237          0      0      0      0
   252        100 149.59    146    210        100 115.26    112    176          0      0      0      0
   253        100  150.8    136    215        100 110.47     38    165          0      0      0      0
   254        100 149.17    146    190        100 114.09    112    127          0      0      0      0
   255        100 148.62    146    190        100 114.22    112    126          0      0      0      0
   256        100 149.05    123    210        100  84.93     38    166          0      0      0      0
   257        100 148.84    146    206        100  81.58     40    171          0      0      0      0
   258        100 148.64    123    200        100 108.03     37    165          0      0      0      0
   260        100 208.97    146   5629        101 70.6634     38    500          0      0      0      0
   261        100 170.65    159    383        100  75.72     51    341          0      0      0      0
   262        100 162.04    159    212        100  54.05     53     65          0      0      0      0
   263        100 162.11    159    204        100  54.11     53     64          0      0      0      0
   264        100 163.61    157    208        100  55.84     53    125          0      0      0      0
   265        100 163.19    147    275        100 123.12     51    240          0      0      0      0
   266        100 162.65    159    206        100 127.65    125    171          0      0      0      0
   267        100 162.49    159    208        100 127.42    125    146          0      0      0      0
   268        100 162.14    136    238        100   64.2     50    201          0      0      0      0
   269        100  172.5    146   1152        100  57.04     51    126          0      0      0      0
   270        100 152.88    145    224        100  46.01     40    114          0      0      0      0
   271        100 149.91    144    272        100 111.03     40    151          0      0      0      0
   272        100 148.45    146    180        100 114.23    112    146          0      0      0      0
   273        100  148.6    123    268        100  73.54     38    232          0      0      0      0
   274        100 149.16    144    192        100  95.54     40    129          0      0      0      0
   275        100 148.17    123    214        100  47.49     38    169          0      0      0      0
   276        100 150.82    123    232        100  45.19     38    138          0      0      0      0
   277        100 149.81    145    251        100  76.09     40    127          0      0      0      0
   278        100  149.1    146    190        100 114.64    112    156          0      0      0      0
   279        100 152.73    123    524        100  71.84     38    410          0      0      0      0
   280        100 152.31    122    462        100  52.86     37    301          0      0      0      0
