# PING PONG measurements (in us)
# Executed at: 14741.267537
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   100        100  145.6    124    482        100  64.28     15    221          0      0      0      0
   101        100 170.21    133    541        100  75.64     15    220          0      0      0      0
   102        100 158.58    124    741        100  73.92     15    443          0      0      0      0
   103        100 151.99    124    516        100  68.49     15    314          0      0      0      0
   104        100 147.61    133    541        100  68.18     15    200          0      0      0      0
   105        100 153.04    124    510        100  66.69     15    272          0      0      0      0
   106        100 177.31    133    860        100  83.61     15    400          0      0      0      0
   107        100 147.68    125    587        100   64.8     15    290          0      0      0      0
   108        100 156.27    133    528        100  70.31     15    197          0      0      0      0
   109        100 161.75    126    885        100   68.5     15    401          0      0      0      0
   110        100 151.05    133    605        100  69.17     15    195          0      0      0      0
   111        100 160.36    124    513        100  71.04     15    213          0      0      0      0
   112        100 162.75    133    537        100  74.82     15    215          0      0      0      0
   113        100 162.15    126    834        100  73.19     15    482          0      0      0      0
   114        100 151.46    133    505        100  69.61     15    179          0      0      0      0
   115        100 147.42    125    544        100  65.92     15    261          0      0      0      0
   116        100 155.27    133    679        100  74.48     15    660          0      0      0      0
   117        100 148.25    124    568        100  70.57     15    286          0      0      0      0
   118        100 151.94    124    535        100  66.07     15    219          0      0      0      0
   119        100  155.8    124    524        100  68.94     15    364          0      0      0      0
   120        100 146.01    123    546        100  66.54     15    233          0      0      0      0
   121        100 151.68    123    707        100  70.59     15    388          0      0      0      0
   122        100 161.44    124   1038        100  68.08     15    244          0      0      0      0
   123        100 148.36    123    561        100  67.65     15    276          0      0      0      0
   124        100 156.59    123    530        100  76.49     15    508          0      0      0      0
   125        100  150.4    124    538        100  69.23     15    232          0      0      0      0
   126        100 147.21    133    498        100  69.69     15    208          0      0      0      0
   127        100 151.15    126    538        100  66.23     15    181          0      0      0      0
   128        100 146.84    126    515        100  66.73     15    254          0      0      0      0
   129        100 176.15    124   2837        100  94.05     15   2525          0      0      0      0
   130        100  155.2    133    601        100  75.06     15    478          0      0      0      0
   131        100 164.91    124    570        100  75.54     15    346          0      0      0      0
   132        100 178.75    134    711        100  82.93     15    217          0      0      0      0
   133        100 148.31    124    485        100  65.02     15    205          0      0      0      0
   134        100 147.22    126    517        100  64.11     15    235          0      0      0      0
   135        100 163.07    134    505        100  72.79     15    218          0      0      0      0
   136        100  179.1    126    642        100  78.05     15    307          0      0      0      0
   137        100  183.5    133    866        100   84.7     15    365          0      0      0      0
   138        100 177.18    126    599        100  82.35     15    294          0      0      0      0
   139        100 185.45    126    728        100   78.1     15    320          0      0      0      0
   140        100 189.29    124    855        100  84.25     15    356          0      0      0      0
   141        100 178.99    134    522        100  84.22     15    230          0      0      0      0
   142        100 180.34    126    609        100  85.67     15    589          0      0      0      0
   143        100 183.39    126    676        100  84.86     15    369          0      0      0      0
   144        100 184.28    126    752        100  81.12     15    436          0      0      0      0
   145        100 172.62    126    546        100     78     15    322          0      0      0      0
   146        100 159.74    127    500        100  74.47     15    356          0      0      0      0
   147        100 155.16    133    512        100  74.37     15    493          0      0      0      0
   148        100 174.93    124    629        100  82.67     15    385          0      0      0      0
   149        100 188.79    134    846        100  89.15     15    411          0      0      0      0
   150        100 176.53    126    685        100  78.12     15    666          0      0      0      0
   151        100 182.18    133    913        100  85.85     15    426          0      0      0      0
   152        100 164.36    126    722        100  69.96     15    387          0      0      0      0
   153        100 187.15    133    709        100  91.61     15    678          0      0      0      0
   154        100 179.66    126    639        100  81.86     15    319          0      0      0      0
   155        100 181.32    124    489        100  80.59     15    315          0      0      0      0
   156        100 174.34    126    719        100  73.35     15    198          0      0      0      0
   157        100 165.92    126    517        100  79.57     15    322          0      0      0      0
   158        100 184.06    127    721        100  84.19     15    300          0      0      0      0
   159        100 174.75    129    820        100  78.49     15    192          0      0      0      0
   160        100 153.65    126    745        100  72.41     15    434          0      0      0      0
   161        100 204.76    133   2893        100 111.19     15   2484          0      0      0      0
   162        100 189.47    126   1186        100  79.44     15    257          0      0      0      0
   163        100 178.64    124    524        100   81.2     15    224          0      0      0      0
   164        100 166.82    126    931        100  71.36     15    310          0      0      0      0
   165        100 184.77    130    692        100   85.5     15    385          0      0      0      0
   166        100 181.19    133    516        100  85.62     15    223          0      0      0      0
   167        100 173.63    123    685        100  78.88     15    497          0      0      0      0
   168        100 167.07    124    671        100  70.47     15    289          0      0      0      0
   169        100 149.28    126    518        100  67.21     15    233          0      0      0      0
   170        100 177.38    126    864        100   82.8     15    551          0      0      0      0
   171        100 184.68    126    625        100  79.66     15    390          0      0      0      0
   172        100 176.47    134    524        100  82.46     15    215          0      0      0      0
   173        100  171.8    126    733        100  75.16     15    387          0      0      0      0
   174        100 150.82    126    746        100  64.89     15    224          0      0      0      0
   175        100 163.69    126    507        100  76.98     15    302          0      0      0      0
   176        100 185.62    126    589        100  86.77     15    402          0      0      0      0
   177        100  170.8    124    922        100  73.43     15    369          0      0      0      0
   178        100 151.82    133    518        100  68.96     15    181          0      0      0      0
   179        100 147.54    124    528        100  65.94     15    305          0      0      0      0
   180        100 148.28    133    774        100  71.76     15    380          0      0      0      0
   181        100 174.07    124    651        100  77.97     15    314          0      0      0      0
   182        100 177.41    133    714        100  80.59     15    272          0      0      0      0
   183        100 183.84    126   1033        100  72.64     15    280          0      0      0      0
   184        100 191.67    133    788        100   94.6     15    677          0      0      0      0
   185        100 191.43    126   1008        100  79.73     15    356          0      0      0      0
   186        100 182.41    133    699        100  86.37     15    358          0      0      0      0
   187        100 177.31    126    953        100  78.55     15    524          0      0      0      0
   188        100 182.54    126    625        100  88.93     15    337          0      0      0      0
   189        100 178.57    133    871        100  84.13     15    399          0      0      0      0
   190        100  187.6    134    683        100  85.04     15    199          0      0      0      0
   191        100  165.2    124    517        100  72.91     15    214          0      0      0      0
   192        100 180.55    126    694        100  83.08     15    491          0      0      0      0
   193        100 211.91    134   3585        100 114.76     15   3075          0      0      0      0
   194        100 176.83    125    762        100  77.49     15    344          0      0      0      0
   195        100 181.16    126    635        100  80.59     15    614          0      0      0      0
   196        100 184.41    126    571        100  84.32     15    250          0      0      0      0
   197        100 161.76    129    725        100  75.83     15    346          0      0      0      0
   198        100 167.42    129    791        100  73.81     15    487          0      0      0      0
   199        100 172.11    133    532        100  79.71     15    209          0      0      0      0
   200        100 184.74    124    677        100  89.23     15    336          0      0      0      0
   201        100  178.6    123    797        100  78.88     15    365          0      0      0      0
   202        100 165.53    126    503        100  74.32     15    205          0      0      0      0
   203        100 187.58    127    686        100  89.36     15    667          0      0      0      0
   204        100 179.52    133    802        100  85.91     15    429          0      0      0      0
   205        100 186.12    126    884        100  85.55     15    466          0      0      0      0
   206        100 184.74    126    619        100  84.62     15    497          0      0      0      0
   207        100 196.58    124    904        100  93.04     15    869          0      0      0      0
   208        100 189.58    133    713        100  92.03     15    351          0      0      0      0
   209        100 188.02    127    525        100  84.23     15    221          0      0      0      0
   210        100 190.86    127   1068        100  92.03     15    692          0      0      0      0
   211        100 188.94    127    807        100  82.07     15    327          0      0      0      0
   212        100 177.24    133    965        100  77.21     15    462          0      0      0      0
   213        100 193.22    127    738        100   89.2     15    708          0      0      0      0
   214        100 182.15    126    682        100  85.46     15    357          0      0      0      0
   215        100  189.9    126    726        100  85.14     15    413          0      0      0      0
   216        100  187.9    133    769        100  90.64     15    521          0      0      0      0
   217        100  183.1    126    724        100  84.85     15    295          0      0      0      0
   218        100 184.48    126    721        100  89.05     15    605          0      0      0      0
   219        100 194.47    127   1284        100  76.71     15    343          0      0      0      0
   220        100 176.13    133    707        100  84.17     15    265          0      0      0      0
   221        100 189.77    126    727        100  86.63     15    323          0      0      0      0
   222        100 168.21    126    638        100  75.37     15    313          0      0      0      0
   223        100 148.19    126    480        100   64.7     15    181          0      0      0      0
   224        100  162.9    124    781        100  75.12     15    320          0      0      0      0
   225        100 210.82    124   2854        100  119.5     15   2554          0      0      0      0
   226        100 182.67    126   1056        100  83.47     15    547          0      0      0      0
   227        100 188.88    126    923        100  84.67     15    578          0      0      0      0
   228        100 196.42    130    960        100  94.98     15    934          0      0      0      0
   229        100    176    126    561        100  79.57     15    258          0      0      0      0
   230        100 188.63    126    841        100  82.68     15    493          0      0      0      0
   231        100 182.34    126    520        100  77.79     15    239          0      0      0      0
   232        100 183.22    124    961        100  86.83     15    606          0      0      0      0
   233        100  176.7    133    670        100  80.85     15    306          0      0      0      0
   234        100 158.32    126    498        100   72.4     15    317          0      0      0      0
   235        100 186.24    127    713        100  80.29     15    194          0      0      0      0
   236        100 187.91    126    659        100  86.84     15    348          0      0      0      0
   237        100 197.37    126   1019        100  88.83     15    620          0      0      0      0
   238        100 196.91    127    931        100  89.22     15    644          0      0      0      0
   239        100 185.41    133    708        100  80.64     15    320          0      0      0      0
   240        100 176.51    126   1857        100  66.61     15    317          0      0      0      0
   241        100 182.71    126    518        100  80.02     15    234          0      0      0      0
   242        100 184.29    126    735        100   80.3     15    288          0      0      0      0
   243        100 184.51    126    690        100  85.77     15    403          0      0      0      0
   244        100 164.74    133   1554        100  79.79     15    986          0      0      0      0
   245        100 171.87    124    485        100  73.44     15    207          0      0      0      0
   246        100 193.43    133    792        100  89.84     15    282          0      0      0      0
   247        100  179.6    126    740        100  76.81     15    320          0      0      0      0
   248        100 184.97    126    501        100  83.57     15    358          0      0      0      0
   249        100 184.87    126    640        100  86.02     15    621          0      0      0      0
   250        100 196.13    126    860        100  77.27     15    227          0      0      0      0
   251        100 184.08    126    637        100  85.15     15    410          0      0      0      0
   252        100 190.77    126    788        100   84.6     15    450          0      0      0      0
   253        100 183.44    126    604        100  86.12     15    298          0      0      0      0
   254        100 184.65    126   1032        100   89.6     15    607          0      0      0      0
   255        100 165.94    126    720        100  76.58     15    374          0      0      0      0
   256        100 189.36    126    672        100  89.04     15    617          0      0      0      0
   257        100 212.97    127   3092        100 108.89     15   2761          0      0      0      0
   258        100    180    133    869        100  89.47     15    363          0      0      0      0
   259        100 190.58    126    683        100  80.93     15    217          0      0      0      0
