# PING PONG measurements (in us)
# Executed at: 14836.345595
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   100        100 155.07    132    517        100  66.55     16    211          0      0      0      0
   101        100 574.56    128  20535        100  72.93     16    214          0      0      0      0
   102        100 153.96    132    534        100  66.44     16    221          0      0      0      0
   103        100 160.45    129    666        100   74.4     16    294          0      0      0      0
   104        100 156.48    134    515        100  70.51     16    198          0      0      0      0
   105        100 157.41    139    544        100  72.94     16    332          0      0      0      0
   106        100 160.17    129    549        100   69.2     16    349          0      0      0      0
   107        100 151.52    132    528        100  67.15     16    239          0      0      0      0
   108        100 153.03    132    503        100  69.06     16    199          0      0      0      0
   109        100 155.09    132    482        100  68.89     16    180          0      0      0      0
   110        100 159.63    133    706        100  65.43     16    210          0      0      0      0
   111        100 154.64    128    495        100  68.98     16    242          0      0      0      0
   112        100 157.02    128    532        100  67.97     16    215          0      0      0      0
   113        100  155.1    131    562        100   74.5     16    305          0      0      0      0
   114        100 154.37    132    550        100  67.24     16    211          0      0      0      0
   115        100 155.74    132    483        100  64.49     16    355          0      0      0      0
   116        100 162.23    132    491        100  68.09     16    206          0      0      0      0
   117        100 156.71    132    509        100  68.84     16    203          0      0      0      0
   118        100  156.5    133    492        100  70.71     16    216          0      0      0      0
   119        100 157.96    140    537        100  72.03     16    289          0      0      0      0
   120        100 232.75    129   7932        100  66.43     16    218          0      0      0      0
   121        100 159.27    132    657        100  70.03     16    312          0      0      0      0
   122        100 157.98    133    543        100  70.05     16    226          0      0      0      0
   123        100 153.19    133    491        100  69.67     16    188          0      0      0      0
   124        100 164.81    139    609        100  70.37     16    178          0      0      0      0
   125        100 154.93    139    587        100  71.34     16    271          0      0      0      0
   126        100 157.85    132    582        100  68.73     16    277          0      0      0      0
   127        100 152.36    132    499        100  62.13     16    195          0      0      0      0
   128        100 154.36    136    482        100  70.46     16    180          0      0      0      0
   129        100 177.72    140   2728        100   93.5     16   2266          0      0      0      0
   130        100  153.9    130    623        100   68.3     16    334          0      0      0      0
   131        100 157.52    140    522        100   75.5     16    494          0      0      0      0
   132        100 153.02    132    520        100  67.38     16    260          0      0      0      0
   133        100 155.94    129    692        100  72.68     16    332          0      0      0      0
   134        100 165.73    139    834        100  76.74     16    693          0      0      0      0
   135        100 156.46    130    567        100   69.2     16    253          0      0      0      0
   136        100 155.78    139    718        100  73.93     16    322          0      0      0      0
   137        100 158.22    130    549        100  70.35     16    329          0      0      0      0
   138        100 153.66    140    547        100  71.79     16    211          0      0      0      0
   139        100 151.63    130    481        100  66.98     16    197          0      0      0      0
   140        100 171.09    132   1391        100  67.07     16    410          0      0      0      0
   141        100 152.15    129    506        100  68.36     16    218          0      0      0      0
   142        100 152.51    130    494        100   65.4     16    210          0      0      0      0
   143        100 160.18    139    809        100  75.72     16    305          0      0      0      0
   144        100 162.43    130    572        100  66.27     16    230          0      0      0      0
   145        100 154.12    139    566        100  71.74     16    206          0      0      0      0
   146        100 157.76    130    513        100  67.82     16    251          0      0      0      0
