# PING PONG measurements (in us)
# Executed at: 14894.102135
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   100        100 148.98    135    514        100  70.04     15    270          0      0      0      0
   101        100 168.98    127   1411        100  65.46     15    195          0      0      0      0
   102        100 151.03    128    661        100  68.43     15    324          0      0      0      0
   103        100  146.4    128    483        100  64.67     15    230          0      0      0      0
   104        100 153.56    124    517        100  69.24     15    219          0      0      0      0
   105        100 161.19    135   1171        100  68.94     15    255          0      0      0      0
   106        100 155.59    128   1162        100  73.47     15    708          0      0      0      0
   107        100 157.52    135    656        100  73.52     15    630          0      0      0      0
   108        100 149.21    135    551        100  71.34     15    215          0      0      0      0
   109        100 147.15    125    480        100  65.55     16    264          0      0      0      0
   110        100 157.84    135    496        100  71.17     15    178          0      0      0      0
   111        100 147.77    125    542        100  65.29     15    229          0      0      0      0
   112        100 152.27    125    508        100  65.96     15    218          0      0      0      0
   113        100 153.47    134    551        100  74.49     15    493          0      0      0      0
   114        100 157.99    127    643        100  65.93     15    241          0      0      0      0
   115        100 146.37    128    534        100  65.04     15    230          0      0      0      0
   116        100 153.75    127    478        100  68.37     15    290          0      0      0      0
   117        100  151.8    127    511        100  71.39     15    366          0      0      0      0
   118        100 152.69    128    491        100  68.04     15    191          0      0      0      0
   119        100 154.24    128    513        100  71.01     16    356          0      0      0      0
   120        100  153.5    135    709        100  70.07     15    217          0      0      0      0
   121        100 147.97    128    487        100  64.45     15    206          0      0      0      0
   122        100 152.06    135    658        100  69.98     15    179          0      0      0      0
   123        100 151.95    126    618        100  67.03     15    335          0      0      0      0
   124        100 149.72    135    515        100  70.59     15    195          0      0      0      0
   125        100 146.17    127    525        100  64.16     15    244          0      0      0      0
   126        100 153.56    135    491        100  69.61     15    174          0      0      0      0
   127        100 148.21    125    724        100  65.33     15    374          0      0      0      0
   128        100 149.87    134    517        100  70.83     15    201          0      0      0      0
   129        100 171.69    126   2388        100  89.69     16   2088          0      0      0      0
   130        100 153.62    135    606        100  71.84     16    252          0      0      0      0
   131        100 145.32    125    519        100  64.58     15    221          0      0      0      0
   132        100 152.08    127    553        100  68.47     15    494          0      0      0      0
   133        100 148.47    128    515        100  70.79     15    251          0      0      0      0
   134        100 149.22    125    516        100  64.94     15    203          0      0      0      0
   135        100 160.76    126   1479        100  83.29     15   1450          0      0      0      0
   136        100 154.67    134    994        100  72.22     15    479          0      0      0      0
   137        100  146.9    128    493        100   67.9     15    206          0      0      0      0
   138        100 152.21    127    497        100  65.72     15    370          0      0      0      0
   139        100 155.53    125    506        100  73.26     15    487          0      0      0      0
   140        100 147.58    127    500        100  63.98     15    199          0      0      0      0
   141        100 148.22    125    479        100  64.47     15    200          0      0      0      0
   142        100 152.66    129    510        100  70.72     15    491          0      0      0      0
   143        100 149.07    135    533        100  70.86     15    212          0      0      0      0
   144        100 157.95    127    906        100  67.82     15    484          0      0      0      0
   145        100 151.59    127    527        100  67.81     15    398          0      0      0      0
   146        100 152.43    127    673        100  67.35     15    217          0      0      0      0
   147        100 156.88    127    662        100   67.9     15    206          0      0      0      0
   148        100 155.14    128    547        100  67.62     15    203          0      0      0      0
   149        100 149.97    135    534        100  69.71     15    212          0      0      0      0
   150        100 149.49    125    520        100  65.76     15    217          0      0      0      0
